date,year,month,weekday,is_weekend,season,demand_gwh_daily,demand_low_gwh_daily(5%),demand_high_gwh_daily(7%),demand_gwh,demand_low_gwh(5%),demand_high_gwh(7%),gdp_current_usd_billion,population_total,temp_c_synthetic,rainfall_mm_synthetic,humidity_pct_synthetic,lat,lon,country,aggregation
3/4/2024,2024,3,Monday,FALSE,long_rains,30.204,30.004,30.575,11054.5,10981.3,11190.4,124.5,56432944,22.38,3.85,73.6,-0.023559,37.906193,Kenya,national
3/5/2024,2024,3,Tuesday,FALSE,long_rains,30.204,30.004,30.575,11054.5,10981.3,11190.4,124.5,56432944,21.38,7.32,73.5,-0.023559,37.906193,Kenya,national
3/6/2024,2024,3,Wednesday,FALSE,long_rains,30.204,30.004,30.575,11054.5,10981.3,11190.4,124.5,56432944,22.94,4.01,85.9,-0.023559,37.906193,Kenya,national
3/7/2024,2024,3,Thursday,FALSE,long_rains,30.204,30.004,30.575,11054.5,10981.3,11190.4,124.5,56432944,25.41,7.33,78.3,-0.023559,37.906193,Kenya,national
3/8/2024,2024,3,Friday,FALSE,long_rains,30.204,30.004,30.575,11054.5,10981.3,11190.4,124.5,56432944,20.22,5.38,72.6,-0.023559,37.906193,Kenya,national
3/9/2024,2024,3,Saturday,TRUE,long_rains,29.297,29.103,29.658,11054.5,10981.3,11190.4,124.5,56432944,22.23,9,68.7,-0.023559,37.906193,Kenya,national
3/10/2024,2024,3,Sunday,TRUE,long_rains,29.297,29.103,29.658,11054.5,10981.3,11190.4,124.5,56432944,20.23,2.24,77.6,-0.023559,37.906193,Kenya,national
3/11/2024,2024,3,Monday,FALSE,long_rains,30.204,30.004,30.575,11054.5,10981.3,11190.4,124.5,56432944,27.34,5.28,64.5,-0.023559,37.906193,Kenya,national
3/12/2024,2024,3,Tuesday,FALSE,long_rains,30.204,30.004,30.575,11054.5,10981.3,11190.4,124.5,56432944,26.64,6.25,80.1,-0.023559,37.906193,Kenya,national
3/13/2024,2024,3,Wednesday,FALSE,long_rains,30.204,30.004,30.575,11054.5,10981.3,11190.4,124.5,56432944,24.9,6.47,76.7,-0.023559,37.906193,Kenya,national
3/14/2024,2024,3,Thursday,FALSE,long_rains,30.204,30.004,30.575,11054.5,10981.3,11190.4,124.5,56432944,22.73,9,63,-0.023559,37.906193,Kenya,national
3/15/2024,2024,3,Friday,FALSE,long_rains,30.204,30.004,30.575,11054.5,10981.3,11190.4,124.5,56432944,24.32,6.4,79.1,-0.023559,37.906193,Kenya,national
3/16/2024,2024,3,Saturday,TRUE,long_rains,29.297,29.103,29.658,11054.5,10981.3,11190.4,124.5,56432944,18.8,8.2,85.2,-0.023559,37.906193,Kenya,national
3/17/2024,2024,3,Sunday,TRUE,long_rains,29.297,29.103,29.658,11054.5,10981.3,11190.4,124.5,56432944,23.55,11.91,77.5,-0.023559,37.906193,Kenya,national
3/18/2024,2024,3,Monday,FALSE,long_rains,30.204,30.004,30.575,11054.5,10981.3,11190.4,124.5,56432944,20.33,7.98,64.8,-0.023559,37.906193,Kenya,national
3/19/2024,2024,3,Tuesday,FALSE,long_rains,30.204,30.004,30.575,11054.5,10981.3,11190.4,124.5,56432944,20.35,1.3,70.6,-0.023559,37.906193,Kenya,national
3/20/2024,2024,3,Wednesday,FALSE,long_rains,30.204,30.004,30.575,11054.5,10981.3,11190.4,124.5,56432944,21.59,0,82.2,-0.023559,37.906193,Kenya,national
3/21/2024,2024,3,Thursday,FALSE,long_rains,30.204,30.004,30.575,11054.5,10981.3,11190.4,124.5,56432944,22.3,7.37,65,-0.023559,37.906193,Kenya,national
3/22/2024,2024,3,Friday,FALSE,long_rains,30.204,30.004,30.575,11054.5,10981.3,11190.4,124.5,56432944,24.15,3.69,72.4,-0.023559,37.906193,Kenya,national
3/23/2024,2024,3,Saturday,TRUE,long_rains,29.297,29.103,29.658,11054.5,10981.3,11190.4,124.5,56432944,24.4,6.04,84.7,-0.023559,37.906193,Kenya,national
3/24/2024,2024,3,Sunday,TRUE,long_rains,29.297,29.103,29.658,11054.5,10981.3,11190.4,124.5,56432944,23.53,4.41,73.1,-0.023559,37.906193,Kenya,national
3/25/2024,2024,3,Monday,FALSE,long_rains,30.204,30.004,30.575,11054.5,10981.3,11190.4,124.5,56432944,21.11,9.61,70.8,-0.023559,37.906193,Kenya,national
3/26/2024,2024,3,Tuesday,FALSE,long_rains,30.204,30.004,30.575,11054.5,10981.3,11190.4,124.5,56432944,24.35,9.23,81.9,-0.023559,37.906193,Kenya,national
3/27/2024,2024,3,Wednesday,FALSE,long_rains,30.204,30.004,30.575,11054.5,10981.3,11190.4,124.5,56432944,22.76,1.06,88.4,-0.023559,37.906193,Kenya,national
3/28/2024,2024,3,Thursday,FALSE,long_rains,30.204,30.004,30.575,11054.5,10981.3,11190.4,124.5,56432944,25.36,5.97,78.6,-0.023559,37.906193,Kenya,national
3/29/2024,2024,3,Friday,FALSE,long_rains,30.204,30.004,30.575,11054.5,10981.3,11190.4,124.5,56432944,21.17,3.96,64.7,-0.023559,37.906193,Kenya,national
3/30/2024,2024,3,Saturday,TRUE,long_rains,29.297,29.103,29.658,11054.5,10981.3,11190.4,124.5,56432944,17.47,0.42,62.4,-0.023559,37.906193,Kenya,national
3/31/2024,2024,3,Sunday,TRUE,long_rains,29.297,29.103,29.658,11054.5,10981.3,11190.4,124.5,56432944,22.05,7.28,73.4,-0.023559,37.906193,Kenya,national
4/1/2024,2024,4,Monday,FALSE,long_rains,30.204,30.004,30.575,11054.5,10981.3,11190.4,124.5,56432944,27.3,4.51,60.9,-0.023559,37.906193,Kenya,national
4/2/2024,2024,4,Tuesday,FALSE,long_rains,30.204,30.004,30.575,11054.5,10981.3,11190.4,124.5,56432944,23.94,6.57,74.7,-0.023559,37.906193,Kenya,national
4/3/2024,2024,4,Wednesday,FALSE,long_rains,30.204,30.004,30.575,11054.5,10981.3,11190.4,124.5,56432944,22.61,13.7,82.7,-0.023559,37.906193,Kenya,national
4/4/2024,2024,4,Thursday,FALSE,long_rains,30.204,30.004,30.575,11054.5,10981.3,11190.4,124.5,56432944,24.77,9.67,54,-0.023559,37.906193,Kenya,national
4/5/2024,2024,4,Friday,FALSE,long_rains,30.204,30.004,30.575,11054.5,10981.3,11190.4,124.5,56432944,24.01,8.88,74,-0.023559,37.906193,Kenya,national
4/6/2024,2024,4,Saturday,TRUE,long_rains,29.297,29.103,29.658,11054.5,10981.3,11190.4,124.5,56432944,23.92,3.58,78,-0.023559,37.906193,Kenya,national
4/7/2024,2024,4,Sunday,TRUE,long_rains,29.297,29.103,29.658,11054.5,10981.3,11190.4,124.5,56432944,21.97,0.86,71,-0.023559,37.906193,Kenya,national
4/8/2024,2024,4,Monday,FALSE,long_rains,30.204,30.004,30.575,11054.5,10981.3,11190.4,124.5,56432944,23.15,9.39,78.6,-0.023559,37.906193,Kenya,national
4/9/2024,2024,4,Tuesday,FALSE,long_rains,30.204,30.004,30.575,11054.5,10981.3,11190.4,124.5,56432944,23.4,3.95,79.4,-0.023559,37.906193,Kenya,national
4/10/2024,2024,4,Wednesday,FALSE,long_rains,30.204,30.004,30.575,11054.5,10981.3,11190.4,124.5,56432944,21.71,5.16,83.9,-0.023559,37.906193,Kenya,national
4/11/2024,2024,4,Thursday,FALSE,long_rains,30.204,30.004,30.575,11054.5,10981.3,11190.4,124.5,56432944,20.76,3.69,97.2,-0.023559,37.906193,Kenya,national
4/12/2024,2024,4,Friday,FALSE,long_rains,30.204,30.004,30.575,11054.5,10981.3,11190.4,124.5,56432944,23.28,5.36,78,-0.023559,37.906193,Kenya,national
4/13/2024,2024,4,Saturday,TRUE,long_rains,29.297,29.103,29.658,11054.5,10981.3,11190.4,124.5,56432944,24.94,13.45,68.2,-0.023559,37.906193,Kenya,national
4/14/2024,2024,4,Sunday,TRUE,long_rains,29.297,29.103,29.658,11054.5,10981.3,11190.4,124.5,56432944,24.29,3.9,67.1,-0.023559,37.906193,Kenya,national
4/15/2024,2024,4,Monday,FALSE,long_rains,30.204,30.004,30.575,11054.5,10981.3,11190.4,124.5,56432944,23.99,4.02,65.4,-0.023559,37.906193,Kenya,national
4/16/2024,2024,4,Tuesday,FALSE,long_rains,30.204,30.004,30.575,11054.5,10981.3,11190.4,124.5,56432944,24.01,5.71,81.1,-0.023559,37.906193,Kenya,national
4/17/2024,2024,4,Wednesday,FALSE,long_rains,30.204,30.004,30.575,11054.5,10981.3,11190.4,124.5,56432944,28.17,6,78.1,-0.023559,37.906193,Kenya,national
4/18/2024,2024,4,Thursday,FALSE,long_rains,30.204,30.004,30.575,11054.5,10981.3,11190.4,124.5,56432944,23.52,0.79,79.2,-0.023559,37.906193,Kenya,national
4/19/2024,2024,4,Friday,FALSE,long_rains,30.204,30.004,30.575,11054.5,10981.3,11190.4,124.5,56432944,25.08,0,77,-0.023559,37.906193,Kenya,national
4/20/2024,2024,4,Saturday,TRUE,long_rains,29.297,29.103,29.658,11054.5,10981.3,11190.4,124.5,56432944,26.91,2.95,88.3,-0.023559,37.906193,Kenya,national
4/21/2024,2024,4,Sunday,TRUE,long_rains,29.297,29.103,29.658,11054.5,10981.3,11190.4,124.5,56432944,23.11,4.24,84.2,-0.023559,37.906193,Kenya,national
4/22/2024,2024,4,Monday,FALSE,long_rains,30.204,30.004,30.575,11054.5,10981.3,11190.4,124.5,56432944,23.53,2.23,83.6,-0.023559,37.906193,Kenya,national
4/23/2024,2024,4,Tuesday,FALSE,long_rains,30.204,30.004,30.575,11054.5,10981.3,11190.4,124.5,56432944,25.09,1.47,69.9,-0.023559,37.906193,Kenya,national
4/24/2024,2024,4,Wednesday,FALSE,long_rains,30.204,30.004,30.575,11054.5,10981.3,11190.4,124.5,56432944,26.38,1.67,72.8,-0.023559,37.906193,Kenya,national
4/25/2024,2024,4,Thursday,FALSE,long_rains,30.204,30.004,30.575,11054.5,10981.3,11190.4,124.5,56432944,23.63,3.58,64.9,-0.023559,37.906193,Kenya,national
4/26/2024,2024,4,Friday,FALSE,long_rains,30.204,30.004,30.575,11054.5,10981.3,11190.4,124.5,56432944,23.73,4.53,70.1,-0.023559,37.906193,Kenya,national
4/27/2024,2024,4,Saturday,TRUE,long_rains,29.297,29.103,29.658,11054.5,10981.3,11190.4,124.5,56432944,23.18,0,76.1,-0.023559,37.906193,Kenya,national
4/28/2024,2024,4,Sunday,TRUE,long_rains,29.297,29.103,29.658,11054.5,10981.3,11190.4,124.5,56432944,20.59,3.02,65.5,-0.023559,37.906193,Kenya,national
4/29/2024,2024,4,Monday,FALSE,long_rains,30.204,30.004,30.575,11054.5,10981.3,11190.4,124.5,56432944,25.24,6.18,70.2,-0.023559,37.906193,Kenya,national
4/30/2024,2024,4,Tuesday,FALSE,long_rains,30.204,30.004,30.575,11054.5,10981.3,11190.4,124.5,56432944,22.5,4.49,91.7,-0.023559,37.906193,Kenya,national
5/1/2024,2024,5,Wednesday,FALSE,long_rains,30.204,30.004,30.575,11054.5,10981.3,11190.4,124.5,56432944,19.56,0.16,73.9,-0.023559,37.906193,Kenya,national
5/2/2024,2024,5,Thursday,FALSE,long_rains,30.204,30.004,30.575,11054.5,10981.3,11190.4,124.5,56432944,22.71,3.67,63.3,-0.023559,37.906193,Kenya,national
5/3/2024,2024,5,Friday,FALSE,long_rains,30.204,30.004,30.575,11054.5,10981.3,11190.4,124.5,56432944,19.55,4.85,65.3,-0.023559,37.906193,Kenya,national
5/4/2024,2024,5,Saturday,TRUE,long_rains,29.297,29.103,29.658,11054.5,10981.3,11190.4,124.5,56432944,20.99,7.61,74.7,-0.023559,37.906193,Kenya,national
5/5/2024,2024,5,Sunday,TRUE,long_rains,29.297,29.103,29.658,11054.5,10981.3,11190.4,124.5,56432944,23.04,0,82.2,-0.023559,37.906193,Kenya,national
5/6/2024,2024,5,Monday,FALSE,long_rains,30.204,30.004,30.575,11054.5,10981.3,11190.4,124.5,56432944,21.17,7.3,74.7,-0.023559,37.906193,Kenya,national
5/7/2024,2024,5,Tuesday,FALSE,long_rains,30.204,30.004,30.575,11054.5,10981.3,11190.4,124.5,56432944,25.15,3.29,82.4,-0.023559,37.906193,Kenya,national
5/8/2024,2024,5,Wednesday,FALSE,long_rains,30.204,30.004,30.575,11054.5,10981.3,11190.4,124.5,56432944,20.07,5.62,77.9,-0.023559,37.906193,Kenya,national
5/9/2024,2024,5,Thursday,FALSE,long_rains,30.204,30.004,30.575,11054.5,10981.3,11190.4,124.5,56432944,23.54,7.29,66.4,-0.023559,37.906193,Kenya,national
5/10/2024,2024,5,Friday,FALSE,long_rains,30.204,30.004,30.575,11054.5,10981.3,11190.4,124.5,56432944,24.13,1.85,83.7,-0.023559,37.906193,Kenya,national
5/11/2024,2024,5,Saturday,TRUE,long_rains,29.297,29.103,29.658,11054.5,10981.3,11190.4,124.5,56432944,25.93,2.08,71.7,-0.023559,37.906193,Kenya,national
5/12/2024,2024,5,Sunday,TRUE,long_rains,29.297,29.103,29.658,11054.5,10981.3,11190.4,124.5,56432944,24.86,4.5,90.6,-0.023559,37.906193,Kenya,national
5/13/2024,2024,5,Monday,FALSE,long_rains,30.204,30.004,30.575,11054.5,10981.3,11190.4,124.5,56432944,23.48,7.43,70.6,-0.023559,37.906193,Kenya,national
5/14/2024,2024,5,Tuesday,FALSE,long_rains,30.204,30.004,30.575,11054.5,10981.3,11190.4,124.5,56432944,23.18,2.99,74.2,-0.023559,37.906193,Kenya,national
5/15/2024,2024,5,Wednesday,FALSE,long_rains,30.204,30.004,30.575,11054.5,10981.3,11190.4,124.5,56432944,22.9,0,71,-0.023559,37.906193,Kenya,national
5/16/2024,2024,5,Thursday,FALSE,long_rains,30.204,30.004,30.575,11054.5,10981.3,11190.4,124.5,56432944,25.29,2.45,73.2,-0.023559,37.906193,Kenya,national
5/17/2024,2024,5,Friday,FALSE,long_rains,30.204,30.004,30.575,11054.5,10981.3,11190.4,124.5,56432944,21.7,6.22,79.1,-0.023559,37.906193,Kenya,national
5/18/2024,2024,5,Saturday,TRUE,long_rains,29.297,29.103,29.658,11054.5,10981.3,11190.4,124.5,56432944,24.06,8.93,73.9,-0.023559,37.906193,Kenya,national
5/19/2024,2024,5,Sunday,TRUE,long_rains,29.297,29.103,29.658,11054.5,10981.3,11190.4,124.5,56432944,22.83,3.1,85,-0.023559,37.906193,Kenya,national
5/20/2024,2024,5,Monday,FALSE,long_rains,30.204,30.004,30.575,11054.5,10981.3,11190.4,124.5,56432944,23.5,3.73,78.8,-0.023559,37.906193,Kenya,national
5/21/2024,2024,5,Tuesday,FALSE,long_rains,30.204,30.004,30.575,11054.5,10981.3,11190.4,124.5,56432944,22.5,4.24,88.2,-0.023559,37.906193,Kenya,national
5/22/2024,2024,5,Wednesday,FALSE,long_rains,30.204,30.004,30.575,11054.5,10981.3,11190.4,124.5,56432944,27.29,4.39,76,-0.023559,37.906193,Kenya,national
5/23/2024,2024,5,Thursday,FALSE,long_rains,30.204,30.004,30.575,11054.5,10981.3,11190.4,124.5,56432944,21.71,1.55,85.8,-0.023559,37.906193,Kenya,national
5/24/2024,2024,5,Friday,FALSE,long_rains,30.204,30.004,30.575,11054.5,10981.3,11190.4,124.5,56432944,23.53,3.31,85.1,-0.023559,37.906193,Kenya,national
5/25/2024,2024,5,Saturday,TRUE,long_rains,29.297,29.103,29.658,11054.5,10981.3,11190.4,124.5,56432944,23.57,5.6,74.3,-0.023559,37.906193,Kenya,national
5/26/2024,2024,5,Sunday,TRUE,long_rains,29.297,29.103,29.658,11054.5,10981.3,11190.4,124.5,56432944,24.24,5.21,95.9,-0.023559,37.906193,Kenya,national
5/27/2024,2024,5,Monday,FALSE,long_rains,30.204,30.004,30.575,11054.5,10981.3,11190.4,124.5,56432944,23.92,4.93,87.7,-0.023559,37.906193,Kenya,national
5/28/2024,2024,5,Tuesday,FALSE,long_rains,30.204,30.004,30.575,11054.5,10981.3,11190.4,124.5,56432944,23.87,1.34,79.9,-0.023559,37.906193,Kenya,national
5/29/2024,2024,5,Wednesday,FALSE,long_rains,30.204,30.004,30.575,11054.5,10981.3,11190.4,124.5,56432944,24.99,2.93,73.9,-0.023559,37.906193,Kenya,national
5/30/2024,2024,5,Thursday,FALSE,long_rains,30.204,30.004,30.575,11054.5,10981.3,11190.4,124.5,56432944,20.01,2.36,74.8,-0.023559,37.906193,Kenya,national
5/31/2024,2024,5,Friday,FALSE,long_rains,30.204,30.004,30.575,11054.5,10981.3,11190.4,124.5,56432944,23.04,8.51,74.1,-0.023559,37.906193,Kenya,national
6/1/2024,2024,6,Saturday,TRUE,cool_dry,29.297,29.103,29.658,11054.5,10981.3,11190.4,124.5,56432944,19.56,3.69,67.5,-0.023559,37.906193,Kenya,national
6/2/2024,2024,6,Sunday,TRUE,cool_dry,29.297,29.103,29.658,11054.5,10981.3,11190.4,124.5,56432944,22.49,2.36,57.5,-0.023559,37.906193,Kenya,national
6/3/2024,2024,6,Monday,FALSE,cool_dry,30.204,30.004,30.575,11054.5,10981.3,11190.4,124.5,56432944,19.66,3.85,65.9,-0.023559,37.906193,Kenya,national
6/4/2024,2024,6,Tuesday,FALSE,cool_dry,30.204,30.004,30.575,11054.5,10981.3,11190.4,124.5,56432944,20.1,1.6,61.2,-0.023559,37.906193,Kenya,national
6/5/2024,2024,6,Wednesday,FALSE,cool_dry,30.204,30.004,30.575,11054.5,10981.3,11190.4,124.5,56432944,21.9,1.6,77.2,-0.023559,37.906193,Kenya,national
6/6/2024,2024,6,Thursday,FALSE,cool_dry,30.204,30.004,30.575,11054.5,10981.3,11190.4,124.5,56432944,24.82,0.4,70.9,-0.023559,37.906193,Kenya,national
6/7/2024,2024,6,Friday,FALSE,cool_dry,30.204,30.004,30.575,11054.5,10981.3,11190.4,124.5,56432944,23.18,2.23,77.3,-0.023559,37.906193,Kenya,national
6/8/2024,2024,6,Saturday,TRUE,cool_dry,29.297,29.103,29.658,11054.5,10981.3,11190.4,124.5,56432944,22.62,1.41,82.3,-0.023559,37.906193,Kenya,national
6/9/2024,2024,6,Sunday,TRUE,cool_dry,29.297,29.103,29.658,11054.5,10981.3,11190.4,124.5,56432944,24.83,2.06,68.9,-0.023559,37.906193,Kenya,national
6/10/2024,2024,6,Monday,FALSE,cool_dry,30.204,30.004,30.575,11054.5,10981.3,11190.4,124.5,56432944,20.14,2.53,79.7,-0.023559,37.906193,Kenya,national
6/11/2024,2024,6,Tuesday,FALSE,cool_dry,30.204,30.004,30.575,11054.5,10981.3,11190.4,124.5,56432944,17.84,1.66,68.2,-0.023559,37.906193,Kenya,national
6/12/2024,2024,6,Wednesday,FALSE,cool_dry,30.204,30.004,30.575,11054.5,10981.3,11190.4,124.5,56432944,21.18,0.61,70,-0.023559,37.906193,Kenya,national
6/13/2024,2024,6,Thursday,FALSE,cool_dry,30.204,30.004,30.575,11054.5,10981.3,11190.4,124.5,56432944,21.47,1.9,58.8,-0.023559,37.906193,Kenya,national
6/14/2024,2024,6,Friday,FALSE,cool_dry,30.204,30.004,30.575,11054.5,10981.3,11190.4,124.5,56432944,24.5,1.87,66.1,-0.023559,37.906193,Kenya,national
6/15/2024,2024,6,Saturday,TRUE,cool_dry,29.297,29.103,29.658,11054.5,10981.3,11190.4,124.5,56432944,26.31,1.99,75.6,-0.023559,37.906193,Kenya,national
6/16/2024,2024,6,Sunday,TRUE,cool_dry,29.297,29.103,29.658,11054.5,10981.3,11190.4,124.5,56432944,19.37,2.76,69,-0.023559,37.906193,Kenya,national
6/17/2024,2024,6,Monday,FALSE,cool_dry,30.204,30.004,30.575,11054.5,10981.3,11190.4,124.5,56432944,26.98,1.7,62.9,-0.023559,37.906193,Kenya,national
6/18/2024,2024,6,Tuesday,FALSE,cool_dry,30.204,30.004,30.575,11054.5,10981.3,11190.4,124.5,56432944,25.16,1.64,65.6,-0.023559,37.906193,Kenya,national
6/19/2024,2024,6,Wednesday,FALSE,cool_dry,30.204,30.004,30.575,11054.5,10981.3,11190.4,124.5,56432944,23.7,4.02,60.4,-0.023559,37.906193,Kenya,national
6/20/2024,2024,6,Thursday,FALSE,cool_dry,30.204,30.004,30.575,11054.5,10981.3,11190.4,124.5,56432944,22.76,3.24,60.8,-0.023559,37.906193,Kenya,national
6/21/2024,2024,6,Friday,FALSE,cool_dry,30.204,30.004,30.575,11054.5,10981.3,11190.4,124.5,56432944,26.88,1.85,55.4,-0.023559,37.906193,Kenya,national
6/22/2024,2024,6,Saturday,TRUE,cool_dry,29.297,29.103,29.658,11054.5,10981.3,11190.4,124.5,56432944,22.19,0.85,73.4,-0.023559,37.906193,Kenya,national
6/23/2024,2024,6,Sunday,TRUE,cool_dry,29.297,29.103,29.658,11054.5,10981.3,11190.4,124.5,56432944,21.08,1.43,73.3,-0.023559,37.906193,Kenya,national
6/24/2024,2024,6,Monday,FALSE,cool_dry,30.204,30.004,30.575,11054.5,10981.3,11190.4,124.5,56432944,22.31,2.42,64.8,-0.023559,37.906193,Kenya,national
6/25/2024,2024,6,Tuesday,FALSE,cool_dry,30.204,30.004,30.575,11054.5,10981.3,11190.4,124.5,56432944,19.29,2.97,56.1,-0.023559,37.906193,Kenya,national
6/26/2024,2024,6,Wednesday,FALSE,cool_dry,30.204,30.004,30.575,11054.5,10981.3,11190.4,124.5,56432944,22.97,4.83,63.9,-0.023559,37.906193,Kenya,national
6/27/2024,2024,6,Thursday,FALSE,cool_dry,30.204,30.004,30.575,11054.5,10981.3,11190.4,124.5,56432944,21.81,1.68,79.7,-0.023559,37.906193,Kenya,national
6/28/2024,2024,6,Friday,FALSE,cool_dry,30.204,30.004,30.575,11054.5,10981.3,11190.4,124.5,56432944,22.69,2.16,56.2,-0.023559,37.906193,Kenya,national
6/29/2024,2024,6,Saturday,TRUE,cool_dry,29.297,29.103,29.658,11054.5,10981.3,11190.4,124.5,56432944,22.75,1.55,62,-0.023559,37.906193,Kenya,national
6/30/2024,2024,6,Sunday,TRUE,cool_dry,29.297,29.103,29.658,11054.5,10981.3,11190.4,124.5,56432944,19.91,2.07,62.2,-0.023559,37.906193,Kenya,national
7/1/2024,2024,7,Monday,FALSE,cool_dry,30.204,30.004,30.575,11054.5,10981.3,11190.4,124.5,56432944,24.66,1.53,71.2,-0.023559,37.906193,Kenya,national
7/2/2024,2024,7,Tuesday,FALSE,cool_dry,30.204,30.004,30.575,11054.5,10981.3,11190.4,124.5,56432944,20,0.71,56.6,-0.023559,37.906193,Kenya,national
7/3/2024,2024,7,Wednesday,FALSE,cool_dry,30.204,30.004,30.575,11054.5,10981.3,11190.4,124.5,56432944,23.8,3.2,67.4,-0.023559,37.906193,Kenya,national
7/4/2024,2024,7,Thursday,FALSE,cool_dry,30.204,30.004,30.575,11054.5,10981.3,11190.4,124.5,56432944,18.84,2.14,59.8,-0.023559,37.906193,Kenya,national
7/5/2024,2024,7,Friday,FALSE,cool_dry,30.204,30.004,30.575,11054.5,10981.3,11190.4,124.5,56432944,22.77,3.51,63,-0.023559,37.906193,Kenya,national
7/6/2024,2024,7,Saturday,TRUE,cool_dry,29.297,29.103,29.658,11054.5,10981.3,11190.4,124.5,56432944,20.39,1.39,57,-0.023559,37.906193,Kenya,national
7/7/2024,2024,7,Sunday,TRUE,cool_dry,29.297,29.103,29.658,11054.5,10981.3,11190.4,124.5,56432944,22.11,2.3,69.3,-0.023559,37.906193,Kenya,national
7/8/2024,2024,7,Monday,FALSE,cool_dry,30.204,30.004,30.575,11054.5,10981.3,11190.4,124.5,56432944,20.73,2.77,62.1,-0.023559,37.906193,Kenya,national
7/9/2024,2024,7,Tuesday,FALSE,cool_dry,30.204,30.004,30.575,11054.5,10981.3,11190.4,124.5,56432944,17.66,0,61.4,-0.023559,37.906193,Kenya,national
7/10/2024,2024,7,Wednesday,FALSE,cool_dry,30.204,30.004,30.575,11054.5,10981.3,11190.4,124.5,56432944,19.8,0.43,73.3,-0.023559,37.906193,Kenya,national
7/11/2024,2024,7,Thursday,FALSE,cool_dry,30.204,30.004,30.575,11054.5,10981.3,11190.4,124.5,56432944,22.17,2.89,68,-0.023559,37.906193,Kenya,national
7/12/2024,2024,7,Friday,FALSE,cool_dry,30.204,30.004,30.575,11054.5,10981.3,11190.4,124.5,56432944,23.28,2.12,82.2,-0.023559,37.906193,Kenya,national
7/13/2024,2024,7,Saturday,TRUE,cool_dry,29.297,29.103,29.658,11054.5,10981.3,11190.4,124.5,56432944,19.09,0,68.5,-0.023559,37.906193,Kenya,national
7/14/2024,2024,7,Sunday,TRUE,cool_dry,29.297,29.103,29.658,11054.5,10981.3,11190.4,124.5,56432944,17.78,1.12,66.2,-0.023559,37.906193,Kenya,national
7/15/2024,2024,7,Monday,FALSE,cool_dry,30.204,30.004,30.575,11054.5,10981.3,11190.4,124.5,56432944,20.29,0.76,66.5,-0.023559,37.906193,Kenya,national
7/16/2024,2024,7,Tuesday,FALSE,cool_dry,30.204,30.004,30.575,11054.5,10981.3,11190.4,124.5,56432944,21.61,1.43,85,-0.023559,37.906193,Kenya,national
7/17/2024,2024,7,Wednesday,FALSE,cool_dry,30.204,30.004,30.575,11054.5,10981.3,11190.4,124.5,56432944,20.76,3.84,74.4,-0.023559,37.906193,Kenya,national
7/18/2024,2024,7,Thursday,FALSE,cool_dry,30.204,30.004,30.575,11054.5,10981.3,11190.4,124.5,56432944,20.41,1.33,63.6,-0.023559,37.906193,Kenya,national
7/19/2024,2024,7,Friday,FALSE,cool_dry,30.204,30.004,30.575,11054.5,10981.3,11190.4,124.5,56432944,23.73,4.41,67.8,-0.023559,37.906193,Kenya,national
7/20/2024,2024,7,Saturday,TRUE,cool_dry,29.297,29.103,29.658,11054.5,10981.3,11190.4,124.5,56432944,23.96,1.71,62,-0.023559,37.906193,Kenya,national
7/21/2024,2024,7,Sunday,TRUE,cool_dry,29.297,29.103,29.658,11054.5,10981.3,11190.4,124.5,56432944,23.51,1.14,70.3,-0.023559,37.906193,Kenya,national
7/22/2024,2024,7,Monday,FALSE,cool_dry,30.204,30.004,30.575,11054.5,10981.3,11190.4,124.5,56432944,20.15,3.87,62.1,-0.023559,37.906193,Kenya,national
7/23/2024,2024,7,Tuesday,FALSE,cool_dry,30.204,30.004,30.575,11054.5,10981.3,11190.4,124.5,56432944,22.18,3.14,61.7,-0.023559,37.906193,Kenya,national
7/24/2024,2024,7,Wednesday,FALSE,cool_dry,30.204,30.004,30.575,11054.5,10981.3,11190.4,124.5,56432944,21.64,3.65,68.7,-0.023559,37.906193,Kenya,national
7/25/2024,2024,7,Thursday,FALSE,cool_dry,30.204,30.004,30.575,11054.5,10981.3,11190.4,124.5,56432944,19.18,4.32,75.1,-0.023559,37.906193,Kenya,national
7/26/2024,2024,7,Friday,FALSE,cool_dry,30.204,30.004,30.575,11054.5,10981.3,11190.4,124.5,56432944,23.8,3.28,71.6,-0.023559,37.906193,Kenya,national
